country,Year,DCI
Netherlands,1909,0.776420936
Netherlands,1910,0.778514677
Netherlands,1911,0.813083915
Netherlands,1912,0.813774135
Netherlands,1913,0.811205216
Netherlands,1914,0.80306914
Netherlands,1915,0.785873974
Netherlands,1916,0.772467332
Netherlands,1917,0.756725866
Netherlands,1918,0.741725784
Netherlands,1919,0.718738562
Netherlands,1920,0.718329139
Netherlands,1921,0.717761672
Netherlands,1922,0.72196791
Netherlands,1923,0.721020964
Netherlands,1924,0.72016881
Netherlands,1925,0.724147358
Netherlands,1926,0.723317668
Netherlands,1927,0.712714907
Netherlands,1928,0.71199436
Netherlands,1929,0.71128449
Netherlands,1930,0.710585003
Netherlands,1931,0.719507361
Netherlands,1932,0.718684781
Netherlands,1933,0.717876014
Netherlands,1934,0.717212283
Netherlands,1935,0.716622673
Netherlands,1936,0.711350169
Netherlands,1937,0.715528387
Netherlands,1938,0.715021969
Netherlands,1939,0.792532692
Netherlands,1940,0.814219878
Netherlands,1941,NA
Netherlands,1942,NA
Netherlands,1943,NA
Netherlands,1944,NA
Netherlands,1945,0.833817603
Netherlands,1946,0.842922042
Netherlands,1947,0.902315603
Netherlands,1948,0.90113174
Netherlands,1949,0.900065859
Netherlands,1950,0.896816189
Netherlands,1951,0.893245238
Netherlands,1952,0.890144368
Netherlands,1953,0.886670684
Netherlands,1954,0.883396034
Netherlands,1955,0.879579635
Netherlands,1956,0.876034784
Netherlands,1957,0.872024234
Netherlands,1958,0.868117096
Netherlands,1959,0.863684661
Netherlands,1960,0.859708304
Netherlands,1961,0.85397263
Netherlands,1962,0.853107824
Netherlands,1963,0.846443032
Netherlands,1964,0.842847182
Netherlands,1965,0.84198903
Netherlands,1966,0.838282217
Netherlands,1967,0.837580173
Netherlands,1968,0.836955042
Netherlands,1969,0.836241119
Netherlands,1970,0.832484318
Netherlands,1971,0.828595951
Netherlands,1972,0.831098982
Netherlands,1973,0.828115393
Netherlands,1974,0.827014162
Netherlands,1975,0.824570583
Netherlands,1976,0.823394317
Netherlands,1977,0.821015728
Netherlands,1978,0.822665677
Netherlands,1979,0.822922701
Netherlands,1980,0.822434326
Netherlands,1981,0.822652816
Netherlands,1982,0.821073573
Netherlands,1983,0.81952174
Netherlands,1984,0.81860353
Netherlands,1985,0.818338063
Netherlands,1986,0.820016247
Netherlands,1987,0.819601641
Netherlands,1988,0.819878906
Netherlands,1989,0.818854619
Netherlands,1990,0.81711115
Netherlands,1991,0.816642043
Netherlands,1992,0.806109389
Netherlands,1993,0.802530887
Netherlands,1994,0.794473259
Netherlands,1995,0.784497551
Netherlands,1996,0.781041563
Netherlands,1997,0.772711162
Netherlands,1998,0.769958715
Netherlands,1999,0.768478167
Netherlands,2000,0.765671656
Netherlands,2001,0.762034574
Netherlands,2002,0.761679044
Netherlands,2003,0.765463455
Netherlands,2004,0.765267871
Netherlands,2005,0.765137914
Netherlands,2006,0.765049194
Netherlands,2007,0.764926617
Netherlands,2008,0.73822844
Netherlands,2009,0.732670128
Netherlands,2010,0.7324281
Netherlands,2011,0.732239381
Netherlands,2012,0.732064963
Netherlands,2013,0.731926065
Netherlands,2014,0.729641921
Portugal,1816,0.808873998
Portugal,1817,0.808339145
Portugal,1818,0.807785219
Portugal,1819,0.807260302
Portugal,1820,0.806716585
Portugal,1821,0.806177949
Portugal,1822,0.815728372
Portugal,1823,0.821260545
Portugal,1824,0.83408881
Portugal,1825,0.831051922
Portugal,1826,0.832996312
Portugal,1827,0.816118284
Portugal,1828,0.85327125
Portugal,1829,0.85269489
Portugal,1830,0.852146706
Portugal,1831,0.853426591
Portugal,1832,0.870720394
Portugal,1833,0.870152731
Portugal,1834,0.869567866
Portugal,1835,0.869010698
Portugal,1836,0.868436559
Portugal,1837,0.867867749
Portugal,1838,0.867304174
Portugal,1839,0.862263545
Portugal,1840,0.822883957
Portugal,1841,0.822342011
Portugal,1842,0.82180508
Portugal,1843,0.821253468
Portugal,1844,0.823196538
Portugal,1845,0.809443695
Portugal,1846,0.789386239
Portugal,1847,0.788873492
Portugal,1848,0.810691437
Portugal,1849,0.787844083
Portugal,1850,0.787327589
Portugal,1851,0.786815867
Portugal,1852,0.786308835
Portugal,1853,0.785789168
Portugal,1854,0.788871102
Portugal,1855,0.801266813
Portugal,1856,0.791283838
Portugal,1857,0.794046453
Portugal,1858,0.786833312
Portugal,1859,0.802108274
Portugal,1860,0.785801385
Portugal,1861,0.78530063
Portugal,1862,0.781209469
Portugal,1863,0.787698807
Portugal,1864,0.790464231
Portugal,1865,0.789946359
Portugal,1866,0.786167092
Portugal,1867,0.788924994
Portugal,1868,0.788421335
Portugal,1869,0.791034286
Portugal,1870,0.790522994
Portugal,1871,0.806474354
Portugal,1872,0.795399094
Portugal,1873,0.816866787
Portugal,1874,0.818434883
Portugal,1875,0.827573066
Portugal,1876,0.830599629
Portugal,1877,0.820870518
Portugal,1878,0.822275876
Portugal,1879,0.821741737
Portugal,1880,0.804248166
Portugal,1881,0.808344138
Portugal,1882,0.800798352
Portugal,1883,0.795230066
Portugal,1884,0.799783216
Portugal,1885,0.816677143
Portugal,1886,0.807154417
Portugal,1887,0.792398264
Portugal,1888,0.789235101
Portugal,1889,0.793948503
Portugal,1890,0.795800087
Portugal,1891,0.800272672
Portugal,1892,0.799775413
Portugal,1893,0.796961501
Portugal,1894,0.798915897
Portugal,1895,0.798430725
Portugal,1896,0.797949812
Portugal,1897,0.799720039
Portugal,1898,0.80366458
Portugal,1899,0.803191346
Portugal,1900,0.802605474
Portugal,1901,0.804314849
Portugal,1902,0.801680891
Portugal,1903,0.801224381
Portugal,1904,0.800546678
Portugal,1905,0.799988272
Portugal,1906,0.80553819
Portugal,1907,0.804985961
Portugal,1908,0.804439234
Portugal,1909,0.797916991
Portugal,1910,0.803361883
Portugal,1911,NA
Portugal,1912,0.79664833
Portugal,1913,0.796543935
Portugal,1914,0.796439742
Portugal,1915,0.889172842
Portugal,1916,0.8890575
Portugal,1917,0.888942379
Portugal,1918,0.888942379
Portugal,1919,0.752204017
Portugal,1920,0.79592176
Portugal,1921,0.795408689
Portugal,1922,0.794597778
Portugal,1923,0.793798877
Portugal,1924,0.793011656
Portugal,1925,0.818084958
Portugal,1926,0.820148448
Portugal,1927,0.816615433
Portugal,1928,0.8158474
Portugal,1929,0.815089934
Portugal,1930,0.79611987
Portugal,1931,0.795580478
Portugal,1932,0.796602434
Portugal,1933,0.79581342
Portugal,1934,0.787479649
Portugal,1935,0.78672019
Portugal,1936,0.783958373
Portugal,1937,0.776915282
Portugal,1938,0.786541736
Portugal,1939,0.789500071
Portugal,1940,0.782844665
Portugal,1941,0.780529529
Portugal,1942,NA
Portugal,1943,NA
Portugal,1944,NA
Portugal,1945,NA
Portugal,1946,NA
Portugal,1947,NA
Portugal,1948,0.828280985
Portugal,1949,0.827741372
Portugal,1950,0.82818922
Portugal,1951,0.82778584
Portugal,1952,0.82751115
Portugal,1953,0.828205802
Portugal,1954,0.829852587
Portugal,1955,0.829559098
Portugal,1956,0.8302257
Portugal,1957,0.829985664
Portugal,1958,0.829660021
Portugal,1959,0.829293276
Portugal,1960,0.828109229
Portugal,1961,0.825303999
Portugal,1962,0.829404058
Portugal,1963,0.871992303
Portugal,1964,0.924757872
Portugal,1965,0.878770623
Portugal,1966,0.891344158
Portugal,1967,0.89326707
Portugal,1968,0.90023916
Portugal,1969,0.903661438
Portugal,1970,0.905649932
Portugal,1971,0.913335545
Portugal,1972,0.916352022
Portugal,1973,0.922073402
Portugal,1974,0.922663915
Portugal,1975,0.847874734
Portugal,1976,0.829777881
Portugal,1977,0.826457112
Portugal,1978,0.827561587
Portugal,1979,0.826009791
Portugal,1980,0.831301997
Portugal,1981,0.830753851
Portugal,1982,0.832784273
Portugal,1983,0.834081863
Portugal,1984,0.839075432
Portugal,1985,0.840359218
Portugal,1986,0.839651538
Portugal,1987,0.84254887
Portugal,1988,0.842026124
Portugal,1989,0.842223142
Portugal,1990,0.829635016
Portugal,1991,0.828980503
Portugal,1992,0.823805646
Portugal,1993,0.812033256
Portugal,1994,0.853921511
Portugal,1995,0.821678953
Portugal,1996,0.816848938
Portugal,1997,0.816636036
Portugal,1998,0.815211732
Portugal,1999,0.81518687
Portugal,2000,0.782386997
Portugal,2001,0.778337577
Portugal,2002,0.777912886
Portugal,2003,0.77911222
Portugal,2004,0.777162779
Portugal,2005,0.77690227
Portugal,2006,0.778316907
Portugal,2007,0.77657712
Portugal,2008,0.803763541
Portugal,2009,0.803741865
Portugal,2010,0.803200973
Portugal,2011,0.803254373
Portugal,2012,0.803470474
Portugal,2013,0.795598961
Portugal,2014,0.794412279
United_Kingdom,1816,0.862956978
United_Kingdom,1817,0.841887729
United_Kingdom,1818,0.83459854
United_Kingdom,1819,0.820747354
United_Kingdom,1820,0.820375171
United_Kingdom,1821,0.817060781
United_Kingdom,1822,0.808917827
United_Kingdom,1823,0.808041192
United_Kingdom,1824,0.810923251
United_Kingdom,1825,0.81013361
United_Kingdom,1826,0.817597891
United_Kingdom,1827,0.819518969
United_Kingdom,1828,0.818716792
United_Kingdom,1829,0.814806736
United_Kingdom,1830,0.810293461
United_Kingdom,1831,0.814189501
United_Kingdom,1832,0.811336027
United_Kingdom,1833,0.810333122
United_Kingdom,1834,0.806371872
United_Kingdom,1835,0.805259208
United_Kingdom,1836,0.808229286
United_Kingdom,1837,0.807480722
United_Kingdom,1838,0.812340723
United_Kingdom,1839,0.813405545
United_Kingdom,1840,0.816474921
United_Kingdom,1841,0.8178761
United_Kingdom,1842,0.821469083
United_Kingdom,1843,0.810726004
United_Kingdom,1844,0.820732075
United_Kingdom,1845,0.817628941
United_Kingdom,1846,0.821879978
United_Kingdom,1847,0.822638438
United_Kingdom,1848,0.827960821
United_Kingdom,1849,0.826553484
United_Kingdom,1850,0.826288787
United_Kingdom,1851,0.825557705
United_Kingdom,1852,0.826448866
United_Kingdom,1853,0.830133849
United_Kingdom,1854,0.836184099
United_Kingdom,1855,0.858638949
United_Kingdom,1856,0.868223114
United_Kingdom,1857,0.84513747
United_Kingdom,1858,0.849455309
United_Kingdom,1859,0.854101316
United_Kingdom,1860,0.860172641
United_Kingdom,1861,0.853516426
United_Kingdom,1862,0.850603952
United_Kingdom,1863,0.851660504
United_Kingdom,1864,0.846367613
United_Kingdom,1865,0.8472491
United_Kingdom,1866,0.844524149
United_Kingdom,1867,0.843316597
United_Kingdom,1868,0.84183127
United_Kingdom,1869,0.83910672
United_Kingdom,1870,0.835307984
United_Kingdom,1871,0.830490858
United_Kingdom,1872,0.833397214
United_Kingdom,1873,0.832326892
United_Kingdom,1874,0.830689685
United_Kingdom,1875,0.829289344
United_Kingdom,1876,0.828391696
United_Kingdom,1877,0.82961602
United_Kingdom,1878,0.831572996
United_Kingdom,1879,0.830712516
United_Kingdom,1880,0.827065775
United_Kingdom,1881,0.826289527
United_Kingdom,1882,0.825847868
United_Kingdom,1883,0.823286904
United_Kingdom,1884,0.823125206
United_Kingdom,1885,0.826910941
United_Kingdom,1886,0.82871394
United_Kingdom,1887,0.830223007
United_Kingdom,1888,0.829783717
United_Kingdom,1889,0.829805923
United_Kingdom,1890,0.830049499
United_Kingdom,1891,0.830273931
United_Kingdom,1892,0.83138882
United_Kingdom,1893,0.832210097
United_Kingdom,1894,0.833423812
United_Kingdom,1895,0.83439408
United_Kingdom,1896,0.835104201
United_Kingdom,1897,0.835372333
United_Kingdom,1898,0.837224103
United_Kingdom,1899,0.836670955
United_Kingdom,1900,0.861320065
United_Kingdom,1901,0.865175053
United_Kingdom,1902,0.860545819
United_Kingdom,1903,0.849528962
United_Kingdom,1904,0.847930802
United_Kingdom,1905,0.845001789
United_Kingdom,1906,0.842827259
United_Kingdom,1907,0.83974525
United_Kingdom,1908,0.838356366
United_Kingdom,1909,0.840809597
United_Kingdom,1910,0.838754966
United_Kingdom,1911,0.838981888
United_Kingdom,1912,0.860174026
United_Kingdom,1913,0.86112993
United_Kingdom,1914,0.860500508
United_Kingdom,1915,0.999072338
United_Kingdom,1916,NA
United_Kingdom,1917,1.00187723
United_Kingdom,1918,0.999007521
United_Kingdom,1919,0.92194802
United_Kingdom,1920,0.867316837
United_Kingdom,1921,0.84799761
United_Kingdom,1922,0.838746786
United_Kingdom,1923,0.832751988
United_Kingdom,1924,0.83234953
United_Kingdom,1925,0.833123636
United_Kingdom,1926,0.832717492
United_Kingdom,1927,0.831949429
United_Kingdom,1928,0.830163632
United_Kingdom,1929,0.829058931
United_Kingdom,1930,0.827411081
United_Kingdom,1931,0.82736082
United_Kingdom,1932,0.826637511
United_Kingdom,1933,0.82621021
United_Kingdom,1934,0.826443103
United_Kingdom,1935,0.826807594
United_Kingdom,1936,0.829507416
United_Kingdom,1937,0.83189827
United_Kingdom,1938,0.835213622
United_Kingdom,1939,0.838986575
United_Kingdom,1940,0.899830525
United_Kingdom,1941,0.952321955
United_Kingdom,1942,0.977109262
United_Kingdom,1943,0.989552746
United_Kingdom,1944,1.000033572
United_Kingdom,1945,1.002259509
United_Kingdom,1946,0.943687572
United_Kingdom,1947,0.913957762
United_Kingdom,1948,0.885650517
United_Kingdom,1949,0.879162903
United_Kingdom,1950,0.871670171
United_Kingdom,1951,0.88340165
United_Kingdom,1952,0.88669957
United_Kingdom,1953,0.886018379
United_Kingdom,1954,0.883841293
United_Kingdom,1955,0.881322907
United_Kingdom,1956,0.877153016
United_Kingdom,1957,0.871709461
United_Kingdom,1958,0.862867942
United_Kingdom,1959,0.85720868
United_Kingdom,1960,0.851488402
United_Kingdom,1961,0.845331977
United_Kingdom,1962,0.84481404
United_Kingdom,1963,0.840995714
United_Kingdom,1964,0.838440394
United_Kingdom,1965,0.836578833
United_Kingdom,1966,0.836277745
United_Kingdom,1967,0.835955058
United_Kingdom,1968,0.833397197
United_Kingdom,1969,0.829949552
United_Kingdom,1970,0.829778656
United_Kingdom,1971,0.826118772
United_Kingdom,1972,0.825952109
United_Kingdom,1973,0.827025985
United_Kingdom,1974,0.823886715
United_Kingdom,1975,0.821907722
United_Kingdom,1976,0.819864801
United_Kingdom,1977,0.817769282
United_Kingdom,1978,0.816593733
United_Kingdom,1979,0.817327362
United_Kingdom,1980,0.818412464
United_Kingdom,1981,0.820486302
United_Kingdom,1982,0.819385054
United_Kingdom,1983,0.818945071
United_Kingdom,1984,0.819392909
United_Kingdom,1985,0.818838338
United_Kingdom,1986,0.818101144
United_Kingdom,1987,0.817369033
United_Kingdom,1988,0.816443155
United_Kingdom,1989,0.815059597
United_Kingdom,1990,0.812828377
United_Kingdom,1991,0.811135899
United_Kingdom,1992,0.809226046
United_Kingdom,1993,0.804076715
United_Kingdom,1994,0.800507181
United_Kingdom,1995,0.794065627
United_Kingdom,1996,0.790519971
United_Kingdom,1997,0.790191266
United_Kingdom,1998,0.789785554
United_Kingdom,1999,0.789700162
United_Kingdom,2000,0.787844564
United_Kingdom,2001,0.787290866
United_Kingdom,2002,0.786801886
United_Kingdom,2003,0.787498291
United_Kingdom,2004,0.786037162
United_Kingdom,2005,0.784465263
United_Kingdom,2006,0.787781268
United_Kingdom,2007,0.779332025
United_Kingdom,2008,0.752933225
United_Kingdom,2009,0.759079274
United_Kingdom,2010,0.757228299
United_Kingdom,2011,0.753954358
United_Kingdom,2012,0.754882953
United_Kingdom,2013,0.750972905
United_Kingdom,2014,0.748958323
United_States,1816,0.719554844
United_States,1817,0.70898727
United_States,1818,0.702561454
United_States,1819,0.695827735
United_States,1820,0.704805805
United_States,1821,0.680763367
United_States,1822,0.672251295
United_States,1823,0.677471619
United_States,1824,0.675914458
United_States,1825,0.674409833
United_States,1826,0.67913975
United_States,1827,0.677714237
United_States,1828,0.670176055
United_States,1829,0.67500154
United_States,1830,0.673674011
United_States,1831,0.665944753
United_States,1832,0.670517134
United_States,1833,0.674631653
United_States,1834,0.673174814
United_States,1835,0.676934513
United_States,1836,0.689085296
United_States,1837,0.705655143
United_States,1838,0.690372782
United_States,1839,0.692832052
United_States,1840,0.701667491
United_States,1841,0.696662218
United_States,1842,0.701208136
United_States,1843,0.693294027
United_States,1844,0.691701475
United_States,1845,0.690162106
United_States,1846,0.730924106
United_States,1847,0.756436675
United_States,1848,0.757218743
United_States,1849,0.690675368
United_States,1850,0.683158833
United_States,1851,0.681460326
United_States,1852,0.679826611
United_States,1853,0.678253174
United_States,1854,0.676735948
United_States,1855,0.689577899
United_States,1856,0.688132301
United_States,1857,0.689253804
United_States,1858,0.692655864
United_States,1859,0.691331928
United_States,1860,0.687717426
United_States,1861,0.822109822
United_States,1862,0.895511968
United_States,1863,0.91742665
United_States,1864,0.92066338
United_States,1865,0.921112475
United_States,1866,0.747140161
United_States,1867,0.744244795
United_States,1868,0.734733259
United_States,1869,0.718036714
United_States,1870,0.71440528
United_States,1871,0.701777695
United_States,1872,0.700575795
United_States,1873,0.700936884
United_States,1874,0.701289468
United_States,1875,0.690674905
United_States,1876,0.694523395
United_States,1877,0.681372709
United_States,1878,0.684055378
United_States,1879,0.686551842
United_States,1880,0.685563293
United_States,1881,0.684393778
United_States,1882,0.683257466
United_States,1883,0.680443279
United_States,1884,0.68273684
United_States,1885,0.681685525
United_States,1886,0.680659848
United_States,1887,0.679660182
United_States,1888,0.678684566
United_States,1889,0.677731929
United_States,1890,0.676799827
United_States,1891,0.674226142
United_States,1892,0.674965037
United_States,1893,0.674078874
United_States,1894,0.677889273
United_States,1895,0.677034574
United_States,1896,0.676197739
United_States,1897,0.678304928
United_States,1898,0.78303353
United_States,1899,0.728234734
United_States,1900,0.741899572
United_States,1901,0.733576994
United_States,1902,0.73204375
United_States,1903,0.728279961
United_States,1904,0.729689959
United_States,1905,0.727591773
United_States,1906,0.728938629
United_States,1907,0.725815891
United_States,1908,0.735930498
United_States,1909,0.740931712
United_States,1910,0.738597524
United_States,1911,0.740461203
United_States,1912,0.743032297
United_States,1913,0.742887371
United_States,1914,0.746190453
United_States,1915,0.748395988
United_States,1916,0.749463483
United_States,1917,0.827607663
United_States,1918,0.920147338
United_States,1919,0.863829234
United_States,1920,0.78730756
United_States,1921,0.793731574
United_States,1922,0.770966803
United_States,1923,0.764669878
United_States,1924,0.767101865
United_States,1925,0.764222412
United_States,1926,0.762340736
United_States,1927,0.762156166
United_States,1928,0.762043515
United_States,1929,0.762500335
United_States,1930,0.762173237
United_States,1931,0.761077921
United_States,1932,0.758812074
United_States,1933,0.758277064
United_States,1934,0.758714459
United_States,1935,0.759597223
United_States,1936,0.76802263
United_States,1937,0.771954552
United_States,1938,0.773673758
United_States,1939,0.775304748
United_States,1940,0.794027616
United_States,1941,0.876466684
United_States,1942,0.921987855
United_States,1943,0.972695477
United_States,1944,0.986217608
United_States,1945,0.988975611
United_States,1946,0.90465293
United_States,1947,0.864426439
United_States,1948,0.857827041
United_States,1949,0.863546121
United_States,1950,0.856585706
United_States,1951,0.9036853
United_States,1952,0.909465929
United_States,1953,0.907176448
United_States,1954,0.901764181
United_States,1955,0.893729379
United_States,1956,0.890057822
United_States,1957,0.888844132
United_States,1958,0.87909359
United_States,1959,0.876095551
United_States,1960,0.874669155
United_States,1961,0.873795931
United_States,1962,0.884607603
United_States,1963,0.881515092
United_States,1964,0.880472122
United_States,1965,0.879194096
United_States,1966,0.887434176
United_States,1967,0.892142986
United_States,1968,0.894494255
United_States,1969,0.89243915
United_States,1970,0.884740218
United_States,1971,0.876912452
United_States,1972,0.867035125
United_States,1973,0.863481675
United_States,1974,0.861373011
United_States,1975,0.859519954
United_States,1976,0.858369993
United_States,1977,0.85741357
United_States,1978,0.85685619
United_States,1979,0.855501891
United_States,1980,0.855371907
United_States,1981,0.8562999
United_States,1982,0.857635386
United_States,1983,0.858043535
United_States,1984,0.858144426
United_States,1985,0.85825304
United_States,1986,0.858422824
United_States,1987,0.858238791
United_States,1988,0.856989208
United_States,1989,0.856236492
United_States,1990,0.854114027
United_States,1991,0.851649702
United_States,1992,0.845585028
United_States,1993,0.841599879
United_States,1994,0.837804406
United_States,1995,0.834239795
United_States,1996,0.83193115
United_States,1997,0.829935172
United_States,1998,0.82803245
United_States,1999,0.826859094
United_States,2000,0.821434344
United_States,2001,0.82032576
United_States,2002,0.821758276
United_States,2003,0.821847312
United_States,2004,0.822304157
United_States,2005,0.822757048
United_States,2006,0.825072107
United_States,2007,0.823083651
United_States,2008,0.810689902
United_States,2009,0.811142905
United_States,2010,0.810962921
United_States,2011,0.808897661
United_States,2012,0.807560826
United_States,2013,0.805052882
United_States,2014,0.802717019
Russia_USSR,1816,0.887102492
Russia_USSR,1817,0.877559426
Russia_USSR,1818,0.866839561
Russia_USSR,1819,0.865547469
Russia_USSR,1820,0.881392855
Russia_USSR,1821,0.893849182
Russia_USSR,1822,0.896317873
Russia_USSR,1823,0.870989325
Russia_USSR,1824,0.89662288
Russia_USSR,1825,0.883991975
Russia_USSR,1826,0.857715157
Russia_USSR,1827,0.866797579
Russia_USSR,1828,0.860912248
Russia_USSR,1829,0.876314391
Russia_USSR,1830,0.877279939
Russia_USSR,1831,0.878356342
Russia_USSR,1832,0.879314411
Russia_USSR,1833,0.880304923
Russia_USSR,1834,0.870722028
Russia_USSR,1835,0.859662539
Russia_USSR,1836,0.886205526
Russia_USSR,1837,0.849267159
Russia_USSR,1838,0.848362501
Russia_USSR,1839,0.847662289
Russia_USSR,1840,0.853189333
Russia_USSR,1841,0.858293004
Russia_USSR,1842,0.862771775
Russia_USSR,1843,0.867051846
Russia_USSR,1844,0.863322259
Russia_USSR,1845,0.858630437
Russia_USSR,1846,0.855456843
Russia_USSR,1847,0.865651137
Russia_USSR,1848,0.838404026
Russia_USSR,1849,0.855786766
Russia_USSR,1850,0.869091155
Russia_USSR,1851,0.840811324
Russia_USSR,1852,0.859333758
Russia_USSR,1853,0.859263026
Russia_USSR,1854,0.882069137
Russia_USSR,1855,0.903253058
Russia_USSR,1856,0.918879563
Russia_USSR,1857,0.876040456
Russia_USSR,1858,0.865546545
Russia_USSR,1859,0.863234584
Russia_USSR,1860,0.863961982
Russia_USSR,1861,0.864491287
Russia_USSR,1862,0.849478862
Russia_USSR,1863,0.860057372
Russia_USSR,1864,0.880774803
Russia_USSR,1865,0.852515679
Russia_USSR,1866,0.848843552
Russia_USSR,1867,0.839917148
Russia_USSR,1868,0.842881356
Russia_USSR,1869,0.844868691
Russia_USSR,1870,0.8469091
Russia_USSR,1871,0.848562052
Russia_USSR,1872,0.852563817
Russia_USSR,1873,0.851739256
Russia_USSR,1874,0.850796846
Russia_USSR,1875,0.850985718
Russia_USSR,1876,0.852013825
Russia_USSR,1877,0.850147662
Russia_USSR,1878,0.8724236
Russia_USSR,1879,0.848552083
Russia_USSR,1880,0.851843745
Russia_USSR,1881,0.850499489
Russia_USSR,1882,0.849202371
Russia_USSR,1883,0.840437517
Russia_USSR,1884,0.839416925
Russia_USSR,1885,0.838368165
Russia_USSR,1886,0.838625023
Russia_USSR,1887,0.838826765
Russia_USSR,1888,0.842228773
Russia_USSR,1889,0.837630999
Russia_USSR,1890,0.837156175
Russia_USSR,1891,0.838535573
Russia_USSR,1892,0.839724222
Russia_USSR,1893,0.838739832
Russia_USSR,1894,0.840299417
Russia_USSR,1895,0.840239965
Russia_USSR,1896,0.839725233
Russia_USSR,1897,0.83917382
Russia_USSR,1898,0.838337793
Russia_USSR,1899,0.838207041
Russia_USSR,1900,0.849078987
Russia_USSR,1901,0.848316752
Russia_USSR,1902,0.848551449
Russia_USSR,1903,0.847580025
Russia_USSR,1904,0.846627975
Russia_USSR,1905,0.8887143
Russia_USSR,1906,0.848673591
Russia_USSR,1907,0.847601283
Russia_USSR,1908,0.853162965
Russia_USSR,1909,0.853833025
Russia_USSR,1910,0.850324033
Russia_USSR,1911,0.851279532
Russia_USSR,1912,0.850290897
Russia_USSR,1913,0.842852397
Russia_USSR,1914,0.843177956
Russia_USSR,1915,0.926928553
Russia_USSR,1916,0.966768558
Russia_USSR,1917,0.954710445
Russia_USSR,1918,NA
Russia_USSR,1919,0.863863139
Russia_USSR,1920,0.905744719
Russia_USSR,1921,0.942553048
Russia_USSR,1922,0.917080863
Russia_USSR,1923,0.88464913
Russia_USSR,1924,0.804326723
Russia_USSR,1925,0.80325029
Russia_USSR,1926,0.802129712
Russia_USSR,1927,0.800955829
Russia_USSR,1928,0.799981422
Russia_USSR,1929,0.799060248
Russia_USSR,1930,0.798359682
Russia_USSR,1931,0.797785885
Russia_USSR,1932,0.79734241
Russia_USSR,1933,0.824539171
Russia_USSR,1934,0.827830155
Russia_USSR,1935,0.846962725
Russia_USSR,1936,0.84655932
Russia_USSR,1937,0.851697043
Russia_USSR,1938,0.855882753
Russia_USSR,1939,0.86273436
Russia_USSR,1940,0.906305981
Russia_USSR,1941,0.905665957
Russia_USSR,1942,0.915900761
Russia_USSR,1943,0.919717129
Russia_USSR,1944,0.93193979
Russia_USSR,1945,0.976323872
Russia_USSR,1946,0.881530604
Russia_USSR,1947,0.886244606
Russia_USSR,1948,0.889120954
Russia_USSR,1949,0.90294343
Russia_USSR,1950,0.911912155
Russia_USSR,1951,0.91990617
Russia_USSR,1952,0.927735697
Russia_USSR,1953,0.926786923
Russia_USSR,1954,0.925824005
Russia_USSR,1955,0.924811759
Russia_USSR,1956,0.916201477
Russia_USSR,1957,0.907827035
Russia_USSR,1958,0.898402645
Russia_USSR,1959,0.89270039
Russia_USSR,1960,0.891712036
Russia_USSR,1961,0.880024366
Russia_USSR,1962,0.879145044
Russia_USSR,1963,0.880455619
Russia_USSR,1964,0.879721856
Russia_USSR,1965,0.872493683
Russia_USSR,1966,0.89020538
Russia_USSR,1967,0.891156322
Russia_USSR,1968,0.893549969
Russia_USSR,1969,0.894449866
Russia_USSR,1970,0.895325979
Russia_USSR,1971,0.889099109
Russia_USSR,1972,0.890051664
Russia_USSR,1973,0.889550519
Russia_USSR,1974,0.890488449
Russia_USSR,1975,0.889988895
Russia_USSR,1976,0.89090809
Russia_USSR,1977,0.886117376
Russia_USSR,1978,0.88565756
Russia_USSR,1979,0.885216975
Russia_USSR,1980,0.884794736
Russia_USSR,1981,0.884364555
Russia_USSR,1982,0.883910207
Russia_USSR,1983,0.88342318
Russia_USSR,1984,0.882933469
Russia_USSR,1985,0.88245757
Russia_USSR,1986,0.881944062
Russia_USSR,1987,0.881411148
Russia_USSR,1988,0.880926044
Russia_USSR,1989,0.877469118
Russia_USSR,1990,0.873741761
Russia_USSR,1991,0.901367712
Russia_USSR,1992,0.87385649
Russia_USSR,1993,0.859691051
Russia_USSR,1994,0.855603639
Russia_USSR,1995,0.855674212
Russia_USSR,1996,0.85122631
Russia_USSR,1997,0.851456578
Russia_USSR,1998,0.835542971
Russia_USSR,1999,0.829284768
Russia_USSR,2000,0.835962032
Russia_USSR,2001,0.834664387
Russia_USSR,2002,0.835580875
Russia_USSR,2003,0.834179748
Russia_USSR,2004,0.836789475
Russia_USSR,2005,0.839300875
Russia_USSR,2006,0.838948738
Russia_USSR,2007,0.839087066
Russia_USSR,2008,0.842971629
Russia_USSR,2009,0.843680785
Russia_USSR,2010,0.841144937
Russia_USSR,2011,0.838435088
Russia_USSR,2012,0.83835528
Russia_USSR,2013,0.833769315
Russia_USSR,2014,0.834865564
China,1816,NA
China,1817,NA
China,1818,NA
China,1819,NA
China,1820,NA
China,1821,NA
China,1822,NA
China,1823,NA
China,1824,NA
China,1825,NA
China,1826,NA
China,1827,NA
China,1828,NA
China,1829,NA
China,1830,NA
China,1831,NA
China,1832,NA
China,1833,NA
China,1834,NA
China,1835,NA
China,1836,NA
China,1837,NA
China,1838,NA
China,1839,NA
China,1840,NA
China,1841,NA
China,1842,NA
China,1843,NA
China,1844,NA
China,1845,NA
China,1846,NA
China,1847,NA
China,1848,NA
China,1849,NA
China,1850,NA
China,1851,NA
China,1852,NA
